25,287,1,1,1792.001,194.611,1880.994,383.953
24,287,1,1,197.264,451.343,302.900,692.937
23,287,1,1,1230.715,696.483,1333.347,1005.144
22,287,1,1,1318.202,22.154,1365.394,156.537
21,287,1,1,399.703,249.943,475.593,439.369
20,287,1,1,1652.561,587.635,1763.028,875.138
19,287,1,1,525.459,210.660,593.956,390.821
17,287,1,1,432.729,210.694,503.710,391.808
7,287,1,1,1403.364,217.137,1467.495,403.471
28,288,1,1,1359.927,938.741,1485.949,1327.606
27,288,1,1,167.234,603.071,290.887,883.289
26,288,1,1,1755.204,295.395,1848.809,507.859
25,288,1,1,1791.022,195.858,1880.040,385.252
24,288,1,1,201.824,448.804,306.898,689.113
23,288,1,1,1237.131,691.518,1339.209,998.512
22,288,1,1,1316.591,22.662,1363.799,157.091
21,288,1,1,403.711,248.898,479.260,437.473
20,288,1,1,1655.198,585.154,1765.364,871.874
19,288,1,1,526.918,209.340,595.085,388.633
17,288,1,1,428.512,211.898,499.595,393.273
7,288,1,1,1404.988,216.093,1468.882,401.737
28,289,1,1,1365.180,933.379,1490.802,1321.012
27,289,1,1,175.824,601.191,298.804,879.885
26,289,1,1,1753.766,296.856,1847.419,509.428
25,289,1,1,1790.044,197.105,1879.086,386.551
24,289,1,1,206.386,446.269,310.895,685.286
23,289,1,1,1243.548,686.557,1345.069,991.876
22,289,1,1,1314.979,23.170,1362.203,157.645
21,289,1,1,407.719,247.854,482.926,435.576
20,289,1,1,1657.835,582.674,1767.699,868.609
19,289,1,1,528.377,208.022,596.213,386.444
17,289,1,1,424.295,213.102,495.480,394.737
7,289,1,1,1406.613,215.050,1470.268,400.002
28,290,1,1,1370.434,928.019,1495.655,1314.416
27,290,1,1,184.416,599.315,306.720,876.475
26,290,1,1,1752.328,298.318,1846.028,510.998
25,290,1,1,1789.065,198.351,1878.132,387.851
24,290,1,1,210.949,443.738,314.890,681.456
23,290,1,1,1249.967,681.602,1350.927,985.235
22,290,1,1,1313.368,23.678,1360.608,158.198
21,290,1,1,411.729,246.812,486.592,433.676
20,290,1,1,1660.472,580.194,1770.034,865.343
19,290,1,1,529.837,206.706,597.340,384.252
17,290,1,1,420.078,214.306,491.365,396.201
7,290,1,1,1408.238,214.008,1471.654,398.266
28,291,1,1,1370.361,923.093,1496.047,1306.749
27,291,1,1,186.345,596.877,308.021,875.759
26,291,1,1,1751.615,298.302,1845.040,511.589
25,291,1,1,1788.197,195.393,1876.982,385.081
24,291,1,1,214.941,443.727,318.570,682.587
23,291,1,1,1245.709,671.319,1347.021,974.770
22,291,1,1,1305.172,26.604,1352.401,161.726
21,291,1,1,413.069,242.375,487.839,429.947
20,291,1,1,1656.645,580.193,1766.636,865.449
19,291,1,1,528.848,208.055,596.778,386.863
17,291,1,1,414.525,218.812,486.585,401.558
7,291,1,1,1411.654,210.273,1475.445,394.988
28,292,1,1,1375.100,917.672,1500.400,1300.148
27,292,1,1,194.355,595.045,315.402,872.486
26,292,1,1,1750.221,299.671,1843.692,513.061
25,292,1,1,1787.217,196.325,1876.023,386.057
24,292,1,1,219.461,441.467,322.540,679.060
23,292,1,1,1251.337,665.992,1352.100,967.798
22,292,1,1,1303.053,27.316,1350.300,162.488
21,292,1,1,416.881,241.128,491.312,427.851
20,292,1,1,1658.811,577.929,1768.505,862.416
19,292,1,1,530.145,207.015,597.751,384.969
17,292,1,1,410.229,220.288,482.395,403.303
7,292,1,1,1413.438,209.060,1476.995,393.097
28,293,1,1,1379.840,912.253,1504.752,1293.545
27,293,1,1,202.366,593.216,322.781,869.208
26,293,1,1,1748.827,301.040,1842.343,514.534
25,293,1,1,1786.237,197.258,1875.063,387.033
24,293,1,1,223.982,439.210,326.509,675.530
23,293,1,1,1256.967,660.670,1357.178,960.821
22,293,1,1,1300.934,28.029,1348.199,163.251
21,293,1,1,420.693,239.883,494.784,425.754
20,293,1,1,1660.978,575.667,1770.374,859.382
19,293,1,1,531.443,205.976,598.723,383.073
17,293,1,1,405.933,221.764,478.205,405.047
7,293,1,1,1415.222,207.849,1478.544,391.205
28,294,1,1,1384.581,906.836,1509.104,1286.940
27,294,1,1,210.379,591.391,330.158,865.927
26,294,1,1,1747.434,302.409,1840.995,516.007
25,294,1,1,1785.257,198.190,1874.104,388.009
24,294,1,1,228.504,436.956,330.476,671.997
23,294,1,1,1262.599,655.353,1362.254,953.840
22,294,1,1,1298.816,28.742,1346.097,164.014
21,294,1,1,424.505,238.639,498.256,423.655
20,294,1,1,1663.145,573.406,1772.243,856.347
19,294,1,1,532.741,204.940,599.694,381.175
17,294,1,1,401.638,223.241,474.014,406.790
7,294,1,1,1417.006,206.640,1480.092,389.311
28,295,1,1,1388.859,899.369,1513.710,1275.728
27,295,1,1,215.878,586.920,334.864,863.026
26,295,1,1,1747.189,303.346,1840.526,517.695
25,295,1,1,1782.961,204.283,1871.728,395.176
24,295,1,1,235.481,437.575,337.245,674.389
23,295,1,1,1270.374,650.594,1370.620,949.199
22,295,1,1,1295.041,26.983,1342.190,162.462
21,295,1,1,432.745,239.827,506.559,426.302
20,295,1,1,1664.199,565.981,1773.569,848.271
19,295,1,1,535.491,199.971,602.702,377.063
17,295,1,1,398.366,227.251,471.640,411.910
7,295,1,1,1416.957,204.636,1480.447,387.866
28,296,1,1,1393.595,893.662,1518.048,1268.819
27,296,1,1,223.665,584.978,342.046,859.678
26,296,1,1,1745.875,304.706,1839.257,519.160
25,296,1,1,1781.872,205.653,1870.665,396.602
24,296,1,1,240.197,435.644,341.429,671.220
23,296,1,1,1276.211,645.365,1375.915,942.356
22,296,1,1,1292.787,27.510,1339.953,163.037
21,296,1,1,436.914,238.854,510.397,424.492
20,296,1,1,1666.300,563.317,1775.374,844.842
19,296,1,1,536.923,198.687,603.813,374.933
17,296,1,1,394.179,228.953,467.563,413.890
7,296,1,1,1418.621,203.404,1481.879,385.967
28,297,1,1,1398.169,891.749,1522.878,1264.877
27,297,1,1,230.856,584.344,348.614,859.914
26,297,1,1,1745.020,305.829,1838.280,520.839
25,297,1,1,1779.417,208.651,1868.121,400.407
24,297,1,1,245.221,431.588,345.985,667.578
23,297,1,1,1281.595,647.104,1381.802,944.424
22,297,1,1,1291.567,27.720,1338.674,163.432
21,297,1,1,442.730,238.497,516.161,424.924
20,297,1,1,1668.580,560.343,1777.796,841.254
19,297,1,1,540.150,196.748,607.097,373.325
17,297,1,1,390.502,229.260,464.429,414.757
7,297,1,1,1418.812,203.371,1482.313,386.280
28,298,1,1,1402.916,886.332,1527.235,1258.294
27,298,1,1,238.581,582.593,355.754,856.795
26,298,1,1,1743.737,307.188,1837.043,522.303
25,298,1,1,1778.206,210.186,1866.940,402.005
24,298,1,1,249.962,429.544,350.202,664.304
23,298,1,1,1287.431,642.517,1387.110,938.269
22,298,1,1,1289.398,28.226,1336.520,163.985
21,298,1,1,447.046,237.640,520.152,423.239
20,298,1,1,1670.714,557.656,1779.636,837.809
19,298,1,1,541.746,195.454,608.375,371.193
17,298,1,1,386.375,230.855,460.414,416.634
7,298,1,1,1420.371,202.277,1483.644,384.530
28,299,1,1,1408.001,886.195,1532.602,1256.954
27,299,1,1,246.341,582.190,362.959,857.089
26,299,1,1,1742.670,308.455,1835.885,524.081
25,299,1,1,1775.690,210.819,1864.243,403.135
24,299,1,1,253.263,423.923,352.939,658.520
23,299,1,1,1292.615,643.536,1392.753,939.637
22,299,1,1,1288.264,29.695,1335.389,165.768
21,299,1,1,452.173,235.517,525.133,421.507
20,299,1,1,1673.459,557.072,1782.592,836.890
19,299,1,1,545.043,195.571,611.746,371.713
17,299,1,1,382.863,229.935,457.286,415.964
7,299,1,1,1420.382,201.210,1483.805,383.618
28,300,1,1,1412.801,881.226,1537.028,1250.873
27,300,1,1,254.061,580.629,370.113,854.195
26,300,1,1,1741.399,309.822,1834.660,525.555
25,300,1,1,1774.358,212.295,1862.941,404.674
24,300,1,1,257.878,421.619,357.031,654.985
23,300,1,1,1298.431,639.490,1398.053,934.066
22,300,1,1,1286.182,30.294,1333.324,166.416
21,300,1,1,456.565,234.601,529.202,419.768
20,300,1,1,1675.665,554.579,1784.507,833.648
19,300,1,1,546.800,194.447,613.188,369.759
17,300,1,1,378.799,231.313,453.336,417.625
7,300,1,1,1421.823,200.149,1485.020,381.909
28,301,1,1,1417.601,876.258,1541.453,1244.790
27,301,1,1,261.782,579.072,377.266,851.297
26,301,1,1,1740.128,311.190,1833.436,527.030
25,301,1,1,1773.026,213.771,1861.638,406.213
24,301,1,1,262.494,419.317,361.122,651.447
23,301,1,1,1304.249,635.449,1403.352,928.491
22,301,1,1,1284.100,30.893,1331.259,167.064
21,301,1,1,460.958,233.686,533.270,418.028
20,301,1,1,1677.872,552.086,1786.421,830.404
19,301,1,1,548.558,193.325,614.631,367.804
17,301,1,1,374.736,232.691,449.385,419.285
7,301,1,1,1423.265,199.089,1486.236,380.199
29,302,1,1,-47.179,792.930,110.823,1145.324
28,302,1,1,1422.402,871.292,1545.878,1238.705
27,302,1,1,269.505,577.518,384.417,848.396
26,302,1,1,1738.858,312.558,1832.211,528.504
25,302,1,1,1771.695,215.247,1860.336,407.753
24,302,1,1,267.112,417.020,365.212,647.905
23,302,1,1,1310.068,631.411,1408.650,922.912
22,302,1,1,1282.018,31.493,1329.194,167.713
21,302,1,1,465.351,232.773,537.338,416.285
20,302,1,1,1680.080,549.595,1788.334,827.160
19,302,1,1,550.317,192.205,616.072,365.846
17,302,1,1,370.673,234.069,445.435,420.945
7,302,1,1,1424.706,198.030,1487.451,378.488
29,303,1,1,-47.179,792.930,110.823,1145.324
28,303,1,1,1427.203,866.328,1550.302,1232.619
27,303,1,1,277.229,575.967,391.567,845.491
26,303,1,1,1737.587,313.925,1830.987,529.978
25,303,1,1,1770.363,216.723,1859.034,409.292
24,303,1,1,271.731,414.725,369.300,644.361
23,303,1,1,1315.888,627.377,1413.946,917.329
22,303,1,1,1279.936,32.092,1327.129,168.361
21,303,1,1,469.745,231.863,541.405,414.541
20,303,1,1,1682.288,547.105,1790.248,823.914
19,303,1,1,552.076,191.087,617.512,363.887
17,303,1,1,366.610,235.447,441.484,422.604
7,303,1,1,1426.148,196.972,1488.665,376.776
29,304,1,1,-14.254,769.581,138.764,1111.157
28,304,1,1,1434.889,865.023,1558.755,1229.917
27,304,1,1,281.853,568.333,395.448,839.427
26,304,1,1,1736.798,315.733,1830.050,532.750
25,304,1,1,1769.439,212.308,1857.625,405.111
24,304,1,1,271.108,415.128,368.616,646.448
23,304,1,1,1313.468,611.909,1411.821,901.533
22,304,1,1,1281.261,36.607,1328.611,173.882
21,304,1,1,470.836,227.094,542.475,410.842
20,304,1,1,1694.136,550.237,1803.388,827.820
19,304,1,1,560.273,191.660,626.117,366.084
17,304,1,1,363.716,234.857,439.221,422.252
7,304,1,1,1426.224,191.971,1489.051,372.084
29,305,1,1,-7.666,764.948,144.350,1104.287
28,305,1,1,1439.949,860.297,1563.459,1224.141
27,305,1,1,289.323,566.412,402.363,836.183
26,305,1,1,1735.556,317.164,1828.856,534.293
25,305,1,1,1768.121,213.347,1856.331,406.202
24,305,1,1,275.336,413.133,372.332,643.239
23,305,1,1,1318.688,607.037,1416.524,895.139
22,305,1,1,1279.443,37.536,1326.812,174.870
21,305,1,1,474.987,225.955,546.306,408.882
20,305,1,1,1697.133,548.215,1806.102,825.080
19,305,1,1,562.546,190.753,628.081,364.359
17,305,1,1,359.761,236.082,435.380,423.761
7,305,1,1,1427.581,190.643,1490.184,370.114
29,306,1,1,-1.076,760.322,149.932,1097.410
28,306,1,1,1445.010,855.572,1568.162,1218.364
27,306,1,1,296.795,564.495,409.277,832.935
26,306,1,1,1734.314,318.596,1827.662,535.836
25,306,1,1,1766.804,214.386,1855.038,407.293
24,306,1,1,279.565,411.141,376.047,640.027
23,306,1,1,1323.909,602.169,1421.225,888.740
22,306,1,1,1277.624,38.465,1325.014,175.859
21,306,1,1,479.138,224.819,550.135,406.921
20,306,1,1,1700.130,546.194,1808.816,822.340
19,306,1,1,564.819,189.849,630.044,362.631
17,306,1,1,355.806,237.308,431.539,425.270
7,306,1,1,1428.938,189.316,1491.316,368.144
29,307,1,1,5.519,755.704,155.510,1090.525
28,307,1,1,1450.071,850.849,1572.865,1212.586
27,307,1,1,304.267,562.582,416.189,829.684
26,307,1,1,1733.072,320.027,1826.467,537.379
25,307,1,1,1765.487,215.425,1853.744,408.384
24,307,1,1,283.796,409.152,379.760,636.812
23,307,1,1,1329.132,597.305,1425.925,882.338
22,307,1,1,1275.805,39.394,1323.216,176.847
21,307,1,1,483.290,223.684,553.964,404.957
20,307,1,1,1703.128,544.173,1811.530,819.598
19,307,1,1,567.093,188.946,632.006,360.902
17,307,1,1,351.851,238.533,427.699,426.780
7,307,1,1,1430.295,187.990,1492.448,366.171
29,308,1,1,12.478,760.956,162.353,1096.866
28,308,1,1,1453.954,843.908,1577.180,1203.214
27,308,1,1,308.403,560.983,419.860,830.057
26,308,1,1,1732.601,322.232,1825.930,540.676
25,308,1,1,1764.798,218.266,1852.799,411.989
24,308,1,1,280.586,403.213,376.421,631.939
23,308,1,1,1324.113,594.147,1421.219,879.284
22,308,1,1,1275.861,36.907,1323.254,174.722
21,308,1,1,485.270,224.606,556.136,407.439
20,308,1,1,1703.981,537.955,1813.220,813.189
19,308,1,1,571.084,184.530,636.218,357.549
17,308,1,1,346.981,239.245,423.507,427.744
7,308,1,1,1432.380,190.148,1495.068,369.285
29,309,1,1,19.213,758.593,168.302,1093.467
28,309,1,1,1458.342,839.746,1581.616,1197.418
27,309,1,1,314.726,559.171,425.685,828.585
26,309,1,1,1731.554,323.624,1824.864,542.655
25,309,1,1,1763.667,220.641,1851.603,414.929
24,309,1,1,282.928,399.282,378.384,627.778
23,309,1,1,1326.185,591.620,1423.267,876.284
22,309,1,1,1274.470,36.368,1321.834,174.284
21,309,1,1,488.423,223.762,559.235,406.978
20,309,1,1,1705.476,534.307,1814.911,808.935
19,309,1,1,576.268,179.938,641.193,352.677
17,309,1,1,342.626,239.629,419.521,428.288
7,309,1,1,1434.374,189.559,1497.235,368.873
29,310,1,1,25.872,755.865,174.127,1088.864
28,310,1,1,1463.304,834.822,1586.224,1191.468
27,310,1,1,321.850,557.446,432.285,825.587
26,310,1,1,1730.375,325.157,1823.737,544.311
25,310,1,1,1762.395,221.967,1850.357,416.312
24,310,1,1,286.477,396.954,381.434,624.256
23,310,1,1,1330.452,587.156,1427.026,870.330
22,310,1,1,1272.818,36.940,1320.202,174.917
21,310,1,1,492.357,222.920,562.861,405.338
20,310,1,1,1708.249,531.856,1817.409,805.794
19,310,1,1,578.932,178.553,643.553,350.482
17,310,1,1,338.601,240.738,415.614,429.685
7,310,1,1,1435.876,188.621,1498.523,367.321
29,311,1,1,32.534,753.143,179.949,1084.256
28,311,1,1,1468.267,829.900,1590.832,1185.516
27,311,1,1,328.975,555.724,438.883,822.587
26,311,1,1,1729.195,326.690,1822.610,545.967
25,311,1,1,1761.124,223.293,1849.111,417.695
24,311,1,1,290.027,394.629,384.483,620.730
23,311,1,1,1334.720,582.696,1430.783,864.373
22,311,1,1,1271.166,37.513,1318.571,175.549
21,311,1,1,496.292,222.081,566.486,403.697
20,311,1,1,1711.022,529.407,1819.906,802.652
19,311,1,1,581.597,177.170,645.912,348.286
17,311,1,1,334.576,241.847,411.706,431.082
7,311,1,1,1437.379,187.685,1499.809,365.767
29,312,1,1,38.894,747.698,185.436,1077.758
28,312,1,1,1470.372,830.693,1593.229,1185.271
27,312,1,1,331.603,552.426,441.073,819.998
26,312,1,1,1728.007,328.139,1821.379,548.140
25,312,1,1,1760.998,228.202,1849.065,423.673
24,312,1,1,292.524,390.254,386.626,616.387
23,312,1,1,1331.861,584.589,1428.175,866.623
22,312,1,1,1269.527,36.378,1316.860,174.441
21,312,1,1,498.280,219.452,568.442,401.582
20,312,1,1,1708.845,528.201,1818.020,801.100
19,312,1,1,584.697,176.235,649.008,347.672
17,312,1,1,330.580,239.957,408.066,429.048
7,312,1,1,1440.820,185.289,1503.496,363.560
29,313,1,1,45.191,743.335,190.834,1071.907
28,313,1,1,1473.700,827.741,1596.590,1181.286
27,313,1,1,337.669,549.036,446.608,816.439
26,313,1,1,1726.848,329.560,1820.211,550.060
25,313,1,1,1760.507,229.883,1848.634,425.987
24,313,1,1,295.963,388.364,389.710,614.222
23,313,1,1,1333.200,580.743,1429.415,862.295
22,313,1,1,1267.913,36.669,1315.219,174.802
21,313,1,1,501.648,217.440,571.651,399.524
20,313,1,1,1709.453,526.928,1818.718,799.451
19,313,1,1,586.998,175.872,651.247,347.349
17,313,1,1,326.818,240.993,404.603,430.196
7,313,1,1,1442.878,183.274,1505.605,361.353
29,314,1,1,51.768,740.192,196.581,1066.892
28,314,1,1,1478.336,823.403,1600.886,1175.966
27,314,1,1,344.353,547.159,452.783,813.312
26,314,1,1,1725.662,331.113,1819.080,551.742
25,314,1,1,1759.391,231.567,1847.551,427.746
24,314,1,1,299.431,386.002,392.685,610.671
23,314,1,1,1336.711,576.913,1432.429,857.010
22,314,1,1,1266.261,37.088,1313.585,175.278
21,314,1,1,505.400,216.438,575.099,397.734
20,314,1,1,1711.696,524.695,1820.690,796.541
19,314,1,1,589.683,174.686,653.632,345.362
17,314,1,1,322.834,241.844,400.738,431.334
7,314,1,1,1444.604,182.174,1507.119,359.652
29,315,1,1,57.708,733.759,201.540,1058.779
28,315,1,1,1480.653,819.064,1603.205,1170.345
27,315,1,1,350.769,542.615,458.609,808.595
26,315,1,1,1724.442,332.514,1817.841,553.681
25,315,1,1,1759.378,231.399,1847.552,428.061
24,315,1,1,303.677,387.548,396.760,612.517
23,315,1,1,1338.840,568.957,1434.325,848.178
22,315,1,1,1264.739,38.750,1312.082,177.189
21,315,1,1,507.964,214.013,577.512,395.286
20,315,1,1,1710.809,524.146,1819.919,795.740
19,315,1,1,591.009,175.733,655.009,346.763
17,315,1,1,319.399,245.160,397.732,435.042
7,315,1,1,1445.911,179.392,1508.465,356.616
29,316,1,1,64.215,730.292,207.207,1053.412
28,316,1,1,1485.102,814.708,1607.314,1165.016
27,316,1,1,357.426,540.554,464.758,805.282
26,316,1,1,1723.250,334.071,1816.705,555.368
25,316,1,1,1758.356,232.939,1846.565,429.678
24,316,1,1,307.224,385.585,399.820,609.376
23,316,1,1,1342.243,564.795,1437.230,842.560
22,316,1,1,1263.098,39.284,1310.460,177.782
21,316,1,1,511.619,212.920,580.865,393.407
20,316,1,1,1712.796,522.074,1821.638,792.999
19,316,1,1,593.590,174.787,657.293,345.024
17,316,1,1,315.476,246.229,393.928,436.400
7,316,1,1,1447.610,178.158,1509.954,354.786
29,317,1,1,70.724,726.831,212.870,1048.040
28,317,1,1,1489.552,810.354,1611.423,1159.686
27,317,1,1,364.084,538.495,470.907,801.966
26,317,1,1,1722.058,335.627,1815.568,557.056
25,317,1,1,1757.333,234.478,1845.577,431.296
24,317,1,1,310.772,383.624,402.878,606.232
23,317,1,1,1345.647,560.636,1440.134,836.937
22,317,1,1,1261.456,39.818,1308.839,178.375
21,317,1,1,515.274,211.829,584.216,391.525
20,317,1,1,1714.784,520.002,1823.356,790.257
19,317,1,1,596.172,173.843,659.576,343.282
17,317,1,1,311.553,247.297,390.125,437.757
7,317,1,1,1449.311,176.926,1511.443,352.955
29,318,1,1,77.547,718.740,218.561,1038.180
28,318,1,1,1492.437,801.363,1614.238,1148.511
27,318,1,1,370.793,536.759,477.151,800.831
26,318,1,1,1720.729,337.060,1814.193,559.187
25,318,1,1,1756.876,232.129,1844.998,429.243
24,318,1,1,316.622,384.399,408.685,607.975
23,318,1,1,1351.880,550.914,1446.151,826.167
22,318,1,1,1259.290,43.006,1306.759,182.141
21,318,1,1,517.902,210.759,586.817,390.893
20,318,1,1,1712.237,515.714,1820.854,785.427
19,318,1,1,600.462,171.624,663.931,341.553
17,318,1,1,307.901,252.141,387.144,443.336
7,318,1,1,1450.029,176.908,1512.381,353.119
29,319,1,1,84.260,714.868,224.320,1032.741
28,319,1,1,1496.594,796.006,1618.232,1141.438
27,319,1,1,377.643,535.645,483.578,799.793
26,319,1,1,1719.482,338.566,1812.937,561.194
25,319,1,1,1755.975,232.224,1844.014,429.517
24,319,1,1,321.260,382.127,413.056,605.766
23,319,1,1,1356.278,546.558,1450.299,820.776
22,319,1,1,1257.233,44.013,1304.753,183.509
21,319,1,1,521.197,209.921,590.004,390.107
20,319,1,1,1712.911,512.369,1821.434,781.402
19,319,1,1,602.904,169.859,666.295,339.757
17,319,1,1,303.774,253.873,383.479,445.588
7,319,1,1,1451.184,176.381,1513.614,352.552
29,320,1,1,90.898,712.447,230.118,1028.979
28,320,1,1,1500.905,791.089,1622.350,1134.997
27,320,1,1,384.702,534.684,490.231,798.724
26,320,1,1,1718.249,340.260,1811.717,563.336
25,320,1,1,1754.939,233.000,1842.922,430.481
24,320,1,1,325.469,379.353,416.919,602.700
23,320,1,1,1360.471,543.889,1454.279,817.204
22,320,1,1,1255.006,44.871,1302.565,184.653
21,320,1,1,524.730,209.501,593.416,389.643
20,320,1,1,1714.081,509.101,1822.470,777.409
19,320,1,1,605.413,168.049,668.670,337.716
17,320,1,1,299.618,255.011,379.697,447.133
7,320,1,1,1452.030,175.819,1514.483,351.870
30,321,1,1,-4.234,716.477,143.598,1038.370
29,321,1,1,97.780,710.749,236.224,1026.113
28,321,1,1,1504.959,787.186,1626.224,1129.775
27,321,1,1,392.012,533.425,497.129,797.253
26,321,1,1,1717.027,341.851,1810.512,565.337
25,321,1,1,1753.949,234.227,1841.902,431.930
24,321,1,1,329.191,376.038,420.244,598.881
23,321,1,1,1364.591,542.597,1458.247,815.190
22,321,1,1,1252.927,45.125,1300.502,185.095
21,321,1,1,528.629,209.285,597.190,389.362
20,321,1,1,1715.583,505.962,1823.832,773.534
19,321,1,1,607.861,166.118,670.954,335.444
17,321,1,1,295.373,255.645,375.776,448.081
7,321,1,1,1453.114,174.650,1515.550,350.482
30,322,1,1,3.865,715.778,151.078,1036.322
29,322,1,1,104.365,707.287,241.960,1020.714
28,322,1,1,1509.276,782.369,1630.190,1123.967
27,322,1,1,398.778,531.793,503.413,794.410
26,322,1,1,1715.805,343.463,1809.349,567.088
25,322,1,1,1752.957,235.351,1840.944,433.130
24,322,1,1,333.051,374.197,423.638,595.898
23,322,1,1,1368.415,538.530,1461.576,809.679
22,322,1,1,1251.138,45.898,1298.736,185.936
21,322,1,1,532.231,208.467,600.501,387.778
20,322,1,1,1717.109,503.462,1825.089,770.369
19,322,1,1,610.550,164.978,673.352,333.526
17,322,1,1,291.450,256.986,371.979,449.723
7,322,1,1,1454.627,173.673,1516.859,348.932
30,323,1,1,11.965,715.081,158.556,1034.271
29,323,1,1,110.953,703.831,247.692,1015.310
28,323,1,1,1513.593,777.554,1634.155,1118.157
27,323,1,1,405.545,530.163,509.695,791.564
26,323,1,1,1714.584,345.074,1808.186,568.840
25,323,1,1,1751.966,236.476,1839.986,434.329
24,323,1,1,336.913,372.359,427.031,592.911
23,323,1,1,1372.241,534.467,1464.903,804.164
22,323,1,1,1249.348,46.671,1296.970,186.777
21,323,1,1,535.834,207.650,603.811,386.192
20,323,1,1,1718.635,500.962,1826.346,767.204
19,323,1,1,613.239,163.839,675.750,331.605
17,323,1,1,287.528,258.328,368.182,451.365
7,323,1,1,1456.140,172.696,1518.168,347.382
30,324,1,1,14.424,710.087,160.103,1028.634
29,324,1,1,121.488,704.796,257.577,1016.267
28,324,1,1,1517.103,779.116,1637.824,1118.898
27,324,1,1,412.373,526.133,516.079,787.920
26,324,1,1,1713.258,346.806,1806.848,571.240
25,324,1,1,1750.176,241.332,1838.216,439.961
24,324,1,1,338.168,366.706,427.929,587.097
23,324,1,1,1377.592,539.291,1470.664,809.532
22,324,1,1,1247.946,44.970,1295.519,185.137
21,324,1,1,542.471,207.423,610.449,386.526
20,324,1,1,1720.835,499.316,1828.659,765.008
19,324,1,1,616.305,162.686,678.814,330.651
17,324,1,1,279.329,257.841,360.538,451.081
7,324,1,1,1456.648,169.428,1518.751,343.969
30,325,1,1,21.142,705.895,165.823,1023.124
29,325,1,1,129.992,702.013,265.306,1012.773
28,325,1,1,1521.113,777.039,1641.865,1116.063
27,325,1,1,418.837,522.947,522.060,784.542
26,325,1,1,1712.088,348.499,1805.697,573.454
25,325,1,1,1748.706,244.216,1836.788,443.491
24,325,1,1,340.895,364.506,430.318,584.544
23,325,1,1,1381.972,536.671,1475.125,806.697
22,325,1,1,1246.512,44.963,1294.059,185.189
21,325,1,1,546.644,205.894,614.503,385.052
20,325,1,1,1722.538,498.093,1830.409,763.334
19,325,1,1,619.151,162.127,681.601,330.084
17,325,1,1,274.578,258.912,356.211,452.412
7,325,1,1,1457.775,167.514,1519.858,341.752
30,326,1,1,27.906,701.124,171.577,1016.811
29,326,1,1,138.438,698.840,272.937,1008.630
28,326,1,1,1525.346,774.326,1646.069,1112.576
27,326,1,1,425.031,519.942,527.767,781.131
26,326,1,1,1710.871,349.930,1804.496,575.316
25,326,1,1,1746.910,246.833,1835.022,446.684
24,326,1,1,343.559,363.323,432.685,583.008
23,326,1,1,1385.978,532.673,1479.048,802.112
22,326,1,1,1245.153,45.237,1292.688,185.536
21,326,1,1,550.328,204.109,618.017,383.103
20,326,1,1,1724.536,497.358,1832.461,762.242
19,326,1,1,622.303,162.040,684.684,329.956
17,326,1,1,270.202,260.705,352.234,454.555
7,326,1,1,1458.909,165.968,1520.944,339.867
30,327,1,1,34.707,698.723,177.688,1012.893
29,327,1,1,145.626,695.911,279.309,1003.821
28,327,1,1,1529.616,770.361,1650.001,1107.663
27,327,1,1,431.723,518.024,533.986,778.013
26,327,1,1,1709.640,351.583,1803.326,577.116
25,327,1,1,1745.750,248.552,1833.902,448.493
24,327,1,1,347.055,361.345,435.721,579.893
23,327,1,1,1390.033,529.473,1482.624,797.525
22,327,1,1,1243.452,45.733,1291.009,186.097
21,327,1,1,554.213,203.287,621.617,381.530
20,327,1,1,1726.203,495.195,1833.864,759.430
19,327,1,1,625.097,161.129,687.195,328.280
17,327,1,1,265.913,261.933,348.075,456.089
7,327,1,1,1460.310,164.737,1522.144,338.074
30,328,1,1,42.245,690.344,183.876,1002.412
29,328,1,1,153.828,692.289,286.709,999.503
28,328,1,1,1533.812,767.023,1654.236,1103.474
27,328,1,1,437.574,515.809,539.405,775.764
26,328,1,1,1708.473,353.026,1802.166,579.083
25,328,1,1,1742.931,250.393,1831.031,450.952
24,328,1,1,348.149,362.114,436.707,580.833
23,328,1,1,1392.073,520.869,1484.459,788.009
22,328,1,1,1242.137,46.881,1289.706,187.438
21,328,1,1,557.294,200.385,624.531,378.513
20,328,1,1,1729.370,496.287,1837.319,760.497
19,328,1,1,628.608,162.207,690.758,329.708
17,328,1,1,261.704,265.778,344.443,460.547
7,328,1,1,1461.327,164.857,1523.226,338.134
30,329,1,1,49.132,687.194,190.008,997.599
29,329,1,1,161.104,689.349,293.173,994.687
28,329,1,1,1538.090,763.111,1658.179,1098.625
27,329,1,1,444.192,513.914,545.555,772.671
26,329,1,1,1707.245,354.677,1800.999,580.882
25,329,1,1,1741.622,252.144,1829.763,452.796
24,329,1,1,351.450,360.427,439.551,578.018
23,329,1,1,1395.966,517.220,1487.872,782.971
22,329,1,1,1240.468,47.438,1288.060,188.062
21,329,1,1,561.114,199.410,628.067,376.787
20,329,1,1,1731.189,494.429,1838.878,758.000
19,329,1,1,631.478,161.514,693.347,328.258
17,329,1,1,257.440,267.244,340.311,462.323
7,329,1,1,1462.706,163.763,1524.405,336.482
30,330,1,1,56.021,684.049,196.138,992.781
29,330,1,1,168.382,686.415,299.635,989.865
28,330,1,1,1542.369,759.201,1662.121,1093.775
27,330,1,1,450.812,512.023,551.703,769.576
